Bib,Zip,Age,Age Group,Gender,First Half,Second Half,Finish,Positive Split,Percent Change
16538,05401,33,Under 35,F,5746,6228,11974,482,0.0838844413505047
14425,02144,28,Under 35,F,5806,6169,11975,363,0.0625215294522907
8558,28211,56,55-59,M,5364,6612,11976,1248,0.232662192393736
3342,54143,27,Under 35,M,5202,6775,11977,1573,0.3023836985774702
3989,53716,31,Under 35,M,5251,6726,11977,1475,0.2808988764044944
11090,80124,54,50-54,M,5741,6236,11977,495,0.0862219125587876
4420,27502,41,40-44,M,5554,6423,11977,869,0.1564638098667627
9302,27513,25,Under 35,F,5553,6424,11977,871,0.1568521519899153
8438,98391,41,40-44,M,5732,6245,11977,513,0.0894975575715282
5254,49464,39,35-39,M,5824,6153,11977,329,0.0564903846153846
14604,07010,45,45-49,F,5960,6017,11977,57,0.0095637583892617
9203,43202,31,Under 35,F,5968,6009,11977,41,0.0068699731903485
6082,29625,44,40-44,M,5235,6742,11977,1507,0.2878701050620821
2186,97209,26,Under 35,M,5272,6706,11978,1434,0.2720030349013657
5669,97231,37,35-39,M,5364,6614,11978,1250,0.23303504847129
16191,10014,27,Under 35,F,5925,6054,11979,129,0.0217721518987341
12875,94597,55,55-59,M,5865,6114,11979,249,0.0424552429667519
11587,32940,45,45-49,M,5733,6246,11979,513,0.0894819466248037
12388,58102,31,Under 35,F,5665,6314,11979,649,0.1145631067961165
17298,18704,57,55-59,M,5720,6260,11980,540,0.0944055944055944
2932,02144,28,Under 35,M,5535,6445,11980,910,0.1644083107497741
10889,02215,25,Under 35,F,5743,6237,11980,494,0.08601776075222
3629,97365,27,Under 35,M,5362,6618,11980,1256,0.2342409548675867
8745,33414,56,55-59,M,5755,6225,11980,470,0.0816681146828844
8167,27514,64,60-64,M,5428,6553,11981,1125,0.2072586588061901
13007,80021,38,35-39,F,6029,5952,11981,-77,-0.0127716039144136
25466,02458,38,35-39,M,5689,6292,11981,603,0.1059940235542274
4688,11566,44,40-44,M,5251,6731,11982,1480,0.2818510759855265
16427,20002,29,Under 35,F,5592,6390,11982,798,0.1427038626609442
9165,17402,58,55-59,M,5067,6915,11982,1848,0.3647128478389579
7217,02420,52,50-54,M,5442,6540,11982,1098,0.2017640573318632
13463,60181,26,Under 35,F,5764,6219,11983,455,0.0789382373351839
6751,02132,33,Under 35,M,5352,6632,11984,1280,0.2391629297458893
12421,11545,53,50-54,M,5804,6180,11984,376,0.0647829083390765
8272,85741,50,50-54,M,5385,6600,11985,1215,0.2256267409470752
16227,08833,32,Under 35,F,5796,6190,11986,394,0.0679779158040027
11067,93111,58,55-59,M,5768,6219,11987,451,0.0781900138696255
14603,27519,51,50-54,F,5946,6041,11987,95,0.0159771274806592
14720,97224,36,35-39,F,5932,6055,11987,123,0.0207349966284558
8140,46123,41,40-44,M,5384,6604,11988,1220,0.2265973254086181
11845,77479,39,35-39,F,5623,6365,11988,742,0.1319580295216076
11372,80132,39,35-39,F,5691,6298,11989,607,0.1066596380249516
13756,60613,44,40-44,F,5767,6222,11989,455,0.0788971735737818
11726,37865,35,35-39,F,5657,6333,11990,676,0.1194979671203818
6659,84045,28,Under 35,F,5546,6444,11990,898,0.1619184998196898
3449,80134,30,Under 35,M,5145,6845,11990,1700,0.3304178814382896
14622,90275,35,35-39,F,6010,5980,11990,-30,-0.0049916805324459
18092,44240,43,40-44,F,5891,6100,11991,209,0.0354778475640808
2778,55418,26,Under 35,M,5725,6266,11991,541,0.0944978165938864
28269,02130,44,40-44,M,5765,6227,11992,462,0.0801387684301821
7876,30265,60,60-64,F,5892,6100,11992,208,0.0353021045485403
12559,04537,53,50-54,M,5799,6193,11992,394,0.0679427487497844
16086,05403,27,Under 35,F,5630,6362,11992,732,0.1300177619893428
7317,95129,46,45-49,M,5623,6370,11993,747,0.1328472345722923
10753,19090,51,50-54,M,5683,6310,11993,627,0.110329051557276
12828,20841,26,Under 35,F,6087,5906,11993,-181,-0.0297355018892722
14635,46055,35,35-39,F,6002,5991,11993,-11,-0.001832722425858
7836,75032,52,50-54,M,5929,6065,11994,136,0.0229381008601787
10222,55904,28,Under 35,F,5727,6267,11994,540,0.0942902042954426
13139,11738,35,35-39,F,5974,6020,11994,46,0.0077000334784064
6484,43235,42,40-44,M,5801,6193,11994,392,0.0675745561110153
13492,27513,37,35-39,F,5814,6181,11995,367,0.0631234950120399
8675,75072,41,40-44,M,6001,5994,11995,-7,-0.0011664722546242
15371,32206,26,Under 35,F,5907,6088,11995,181,0.0306416116471982
1685,60616,32,Under 35,M,4906,7089,11995,2183,0.4449653485527925
9958,75214,39,35-39,F,5477,6519,11996,1042,0.1902501369362789
14204,77377,52,50-54,M,5928,6068,11996,140,0.0236167341430499
14674,77018,44,40-44,F,5927,6069,11996,142,0.0239581575839379
13563,98115,26,Under 35,F,5947,6049,11996,102,0.0171515049604842
12757,08540,50,50-54,F,5726,6270,11996,544,0.0950052392595179
8580,02492,28,Under 35,F,5727,6270,11997,543,0.0948140387637506
3085,20012,36,35-39,M,5297,6700,11997,1403,0.2648669057957334
13217,19547,37,35-39,F,5899,6098,11997,199,0.0337345312764875
13163,01075,41,40-44,F,5624,6373,11997,749,0.1331792318634423
11798,49441,50,50-54,M,5882,6115,11997,233,0.0396123767426045
6817,44114,44,40-44,M,5751,6246,11997,495,0.0860719874804381
10371,95492,37,35-39,F,5643,6354,11997,711,0.1259968102073365
24366,02458,31,Under 35,M,5927,6071,11998,144,0.0242955964231483
13013,44122,37,35-39,F,5747,6251,11998,504,0.0876979293544458
4553,47725,40,40-44,M,5362,6636,11998,1274,0.237597911227154
10962,48116,49,45-49,M,5649,6349,11998,700,0.1239157372986369
9698,13215,39,35-39,F,5540,6459,11999,919,0.165884476534296
11770,02191,26,Under 35,F,5729,6270,11999,541,0.0944318380171059
13779,28115,34,Under 35,F,5859,6141,12000,282,0.0481310803891449
10397,34202,46,45-49,M,5854,6146,12000,292,0.0498804236419542
5936,32713,35,35-39,M,5239,6762,12001,1523,0.2907043328879557
15628,77406,23,Under 35,M,5420,6581,12001,1161,0.2142066420664206
11706,80210,50,50-54,F,5793,6209,12002,416,0.0718108061453478
3364,17602,29,Under 35,M,5164,6839,12003,1675,0.3243609604957397
14434,90814,49,45-49,F,5926,6077,12003,151,0.0254809314883563
12770,01880,28,Under 35,F,5880,6123,12003,243,0.0413265306122449
15468,30342,54,50-54,M,5658,6346,12004,688,0.1215977377165076
4380,44223,23,Under 35,M,5823,6182,12005,359,0.0616520693800446
12467,27603,24,Under 35,F,5823,6182,12005,359,0.0616520693800446
1591,85250,33,Under 35,M,5007,6998,12005,1991,0.3976432993808668
5742,44614,39,35-39,M,5886,6120,12006,234,0.0397553516819571
17530,60521,55,55-59,M,5970,6036,12006,66,0.0110552763819095
2309,01749,41,40-44,M,5346,6661,12007,1315,0.245978301533857
2954,96821,37,35-39,M,5158,6849,12007,1691,0.3278402481582008
7927,85017,60,60-64,M,5862,6147,12009,285,0.048618219037871
12714,18067,29,Under 35,F,5818,6191,12009,373,0.0641113784805775
7150,87111,43,40-44,M,5426,6584,12010,1158,0.2134168816807961
14811,75165,28,Under 35,F,5862,6149,12011,287,0.0489593995223473
1187,98144,26,Under 35,M,5319,6692,12011,1373,0.2581312276743749
8777,32712,53,50-54,M,5482,6530,12012,1048,0.1911711054359722
7535,97006,54,50-54,M,5690,6323,12013,633,0.1112478031634446
7570,94062,41,40-44,M,5343,6670,12013,1327,0.2483623432528542
27271,11225,30,Under 35,M,5950,6064,12014,114,0.0191596638655462
11545,08836,51,50-54,M,5719,6296,12015,577,0.100891764294457
9142,02118,32,Under 35,F,5545,6470,12015,925,0.1668169522091974
7574,78722,51,50-54,M,5691,6324,12015,633,0.1112282551396942
17545,05001,37,35-39,F,5884,6131,12015,247,0.0419782460910945
15510,93110,30,Under 35,F,5925,6091,12016,166,0.0280168776371308
10689,92691,50,50-54,M,5830,6187,12017,357,0.0612349914236706
9189,44644,24,Under 35,F,5304,6714,12018,1410,0.2658371040723982
14980,95616,29,Under 35,F,5937,6081,12018,144,0.024254674077817
11153,33458,56,55-59,M,5691,6327,12018,636,0.1117554032683184
11833,01721,43,40-44,F,5774,6245,12019,471,0.0815725666782126
13916,95618,26,Under 35,F,5938,6081,12019,143,0.0240821825530481
11350,97203,45,45-49,M,5626,6394,12020,768,0.1365090650551013
10243,68131,31,Under 35,F,5477,6543,12020,1066,0.194632097863794
1772,84404,24,Under 35,M,5551,6469,12020,918,0.1653756079985588
18001,13204,57,55-59,M,5957,6063,12020,106,0.0177941917072351
9674,90803,46,45-49,M,5901,6120,12021,219,0.0371123538383324
11408,81656,37,35-39,F,5699,6322,12021,623,0.1093174241094929
13870,94523,42,40-44,F,5868,6153,12021,285,0.0485685071574642
8667,19102,25,Under 35,F,5414,6608,12022,1194,0.2205393424455116
3239,74112,33,Under 35,M,5133,6889,12022,1756,0.3421001363724917
3412,27107,43,40-44,M,5773,6249,12022,476,0.0824527975056296
15487,48846,39,35-39,F,5948,6074,12022,126,0.0211835911230665
11171,75228,45,45-49,M,5851,6171,12022,320,0.054691505725517
8147,28262,42,40-44,M,5837,6186,12023,349,0.0597909885215007
16139,80503,41,40-44,F,5815,6208,12023,393,0.0675838349097162
4944,19147,43,40-44,M,5650,6374,12024,724,0.1281415929203539
8254,06896,38,35-39,F,5605,6420,12025,815,0.1454058876003568
6457,92612,37,35-39,M,5667,6358,12025,691,0.1219340038821245
16351,77095,37,35-39,F,5845,6180,12025,335,0.0573139435414884
1888,10028,35,35-39,M,5723,6302,12025,579,0.1011707146601432
9564,80202,27,Under 35,F,5495,6531,12026,1036,0.1885350318471337
13547,95762,31,Under 35,F,5869,6157,12026,288,0.0490713920599761
9488,43015,46,45-49,M,5706,6320,12026,614,0.1076060287416754
16027,92660,29,Under 35,F,5813,6213,12026,400,0.0688112850507483
12030,34609,48,45-49,M,5739,6288,12027,549,0.0956612650287506
7015,54467,46,45-49,M,5486,6542,12028,1056,0.1924899744804958
13640,06896,36,35-39,F,5770,6258,12028,488,0.0845753899480069
15118,19130,28,Under 35,F,5956,6072,12028,116,0.0194761584956346
6668,92110,54,50-54,M,6112,5917,12029,-195,-0.0319044502617801
24207,10029,37,35-39,M,5625,6404,12029,779,0.1384888888888888
15181,55409,49,45-49,F,5947,6082,12029,135,0.0227005212712291
12811,17011,41,40-44,F,5840,6189,12029,349,0.0597602739726027
10561,19608,45,45-49,M,5670,6361,12031,691,0.1218694885361552
9402,98407,43,40-44,F,5917,6114,12031,197,0.0332938989352712
11591,10024,29,Under 35,F,5816,6216,12032,400,0.0687757909215956
14944,60614,28,Under 35,F,5870,6162,12032,292,0.0497444633730834
8431,32825,40,40-44,M,5339,6694,12033,1355,0.253792845102079
10345,66206,40,40-44,F,5814,6219,12033,405,0.0696594427244582
12971,66213,36,35-39,F,5814,6220,12034,406,0.0698314413484692
11458,94118,32,Under 35,F,5760,6274,12034,514,0.0892361111111111
18310,33139,38,35-39,F,6109,5926,12035,-183,-0.0299558029137338
9759,23060,47,45-49,M,5874,6161,12035,287,0.0488593803200544
10478,16870,46,45-49,M,5878,6158,12036,280,0.0476352500850629
9731,97213,49,45-49,M,5489,6547,12036,1058,0.1927491346329021
11352,10021,59,55-59,M,5966,6070,12036,104,0.0174321153201475
10740,18104,35,35-39,F,5724,6312,12036,588,0.1027253668763102
4990,02144,44,40-44,F,5580,6457,12037,877,0.157168458781362
13134,28147,36,35-39,F,5762,6275,12037,513,0.0890315862547726
14372,94117,39,35-39,F,5884,6153,12037,269,0.0457171991842284
16368,84105,36,35-39,F,5800,6237,12037,437,0.0753448275862068
12865,06762,37,35-39,F,5699,6338,12037,639,0.1121249341989822
8038,11566,49,45-49,M,5268,6769,12037,1501,0.2849278663629461
12982,06373,45,45-49,F,5876,6162,12038,286,0.0486725663716814
12854,02140,35,35-39,F,5906,6132,12038,226,0.0382661699966136
15382,80247,31,Under 35,F,5977,6061,12038,84,0.0140538731805253
7114,48084,36,35-39,M,5656,6382,12038,726,0.1283592644978783
11004,78610,38,35-39,F,5820,6219,12039,399,0.0685567010309278
3755,19087,55,55-59,M,5756,6283,12039,527,0.0915566365531619
7831,30309,61,60-64,M,5473,6566,12039,1093,0.1997076557646629
11022,46033,32,Under 35,F,5997,6042,12039,45,0.0075037518759379
8473,78258,43,40-44,M,5373,6667,12040,1294,0.2408337986227433
12438,84106,27,Under 35,F,5673,6367,12040,694,0.1223338621540631
13872,15767,27,Under 35,F,5825,6216,12041,391,0.0671244635193133
7350,28211,42,40-44,F,5563,6478,12041,915,0.164479597339565
10456,37203,28,Under 35,F,5693,6348,12041,655,0.1150535745652555
10395,46307,50,50-54,M,5822,6220,12042,398,0.0683613878392305
10942,44718,33,Under 35,F,5780,6262,12042,482,0.0833910034602076
2331,02492,24,Under 35,M,5181,6862,12043,1681,0.3244547384674773
15445,89134,36,35-39,F,5888,6156,12044,268,0.045516304347826
8594,94108,40,40-44,M,5434,6610,12044,1176,0.2164151637835848
11192,78504,45,45-49,M,5762,6283,12045,521,0.0904199930579659
13054,13090,30,Under 35,F,5984,6062,12046,78,0.0130347593582887
3837,32601,24,Under 35,M,5678,6369,12047,691,0.1216977809087706
14529,20816,57,55-59,M,6038,6009,12047,-29,-0.0048029148724743
3671,11211,22,Under 35,M,5712,6336,12048,624,0.1092436974789916
4020,78751,34,Under 35,M,5251,6797,12048,1546,0.2944201104551514
13306,28690,20,Under 35,F,5747,6301,12048,554,0.0963981207586567
13140,03046,57,55-59,M,5664,6385,12049,721,0.127295197740113
9651,59718,54,50-54,M,5685,6364,12049,679,0.1194371152154793
4988,17402,46,45-49,M,5418,6631,12049,1213,0.2238833517903285
5813,49506,38,35-39,M,5264,6785,12049,1521,0.2889437689969605
16360,12077,24,Under 35,F,5972,6077,12049,105,0.0175820495646349
14689,28560,36,35-39,F,5735,6315,12050,580,0.1011333914559721
9805,03257,55,55-59,M,5590,6460,12050,870,0.1556350626118068
12239,78681,51,50-54,M,5885,6165,12050,280,0.0475785896346644
2621,46745,24,Under 35,M,5095,6956,12051,1861,0.3652600588812561
9328,02458,31,Under 35,F,5447,6604,12051,1157,0.2124105011933174
29993,02474,46,45-49,M,5854,6198,12052,344,0.0587632388110693
14074,91402,60,60-64,M,5513,6539,12052,1026,0.1861055686559042
8341,55126,45,45-49,M,5345,6707,12052,1362,0.2548175865294668
11254,10075,32,Under 35,F,5787,6265,12052,478,0.0825989286331432
3716,16803,26,Under 35,M,5643,6410,12053,767,0.1359206096048201
4780,19003,34,Under 35,M,5419,6635,12054,1216,0.2243956449529433
2177,06854,32,Under 35,M,5334,6721,12055,1387,0.2600299962504687
12038,28374,58,55-59,M,6031,6024,12055,-7,-0.0011606698723263
9878,94618,35,35-39,F,5550,6505,12055,955,0.172072072072072
5441,84059,42,40-44,M,5525,6531,12056,1006,0.1820814479638009
10612,10128,27,Under 35,F,5460,6596,12056,1136,0.208058608058608
11893,77075,58,55-59,M,5732,6324,12056,592,0.1032798325191905
6274,44077,36,35-39,M,5487,6569,12056,1082,0.1971933661381447
7384,80111,37,35-39,M,5942,6114,12056,172,0.0289464826657691
11362,37660,48,45-49,M,5740,6316,12056,576,0.1003484320557491
6908,35243,40,40-44,M,5549,6508,12057,959,0.1728239322400432
11080,02144,53,50-54,M,5577,6480,12057,903,0.1619150080688542
13623,75224,40,40-44,F,5396,6662,12058,1266,0.2346182357301705
9803,45601,51,50-54,M,5587,6471,12058,884,0.1582244496151781
12849,01876,33,Under 35,F,5845,6213,12058,368,0.0629597946963216
14660,11937,34,Under 35,F,5972,6086,12058,114,0.0190890823844608
14490,01001,35,35-39,F,5934,6124,12058,190,0.0320188742837883
10226,10009,27,Under 35,F,5660,6400,12060,740,0.1307420494699646
12992,52732,33,Under 35,F,5765,6296,12061,531,0.0921075455333911
5553,37659,40,40-44,M,5358,6703,12061,1345,0.2510265024262784
18265,84005,39,35-39,F,5910,6151,12061,241,0.0407783417935702
9338,78747,38,35-39,F,5667,6395,12062,728,0.1284630315863772
12333,55812,26,Under 35,F,5782,6280,12062,498,0.0861293670010377
9789,02139,39,35-39,F,5703,6359,12062,656,0.1150271786778888
12963,06489,34,Under 35,F,5915,6148,12063,233,0.0393913778529163
13084,37203,25,Under 35,F,5621,6444,12065,823,0.1464152286070094
15475,96761,28,Under 35,F,6046,6020,12066,-26,-0.0043003638769434
9616,60175,53,50-54,M,5675,6392,12067,717,0.1263436123348017
7177,85379,37,35-39,M,5677,6390,12067,713,0.1255945041395103
16078,31808,38,35-39,F,5999,6069,12068,70,0.0116686114352392
2894,33547,42,40-44,M,5233,6835,12068,1602,0.3061341486718899
11991,77098,61,60-64,M,5616,6452,12068,836,0.1488603988603988
10141,94109,40,40-44,F,5814,6254,12068,440,0.0756793945648434
16246,55124,25,Under 35,F,5776,6293,12069,517,0.0895083102493074
4832,98122,25,Under 35,M,5042,7027,12069,1985,0.3936929789765966
12070,34786,46,45-49,M,5755,6314,12069,559,0.0971329278887923
14266,10003,27,Under 35,F,5743,6327,12070,584,0.1016890127111265
3659,98008,32,Under 35,M,5277,6793,12070,1516,0.2872844419177563
12878,80903,26,Under 35,F,5710,6360,12070,650,0.1138353765323993
14033,84321,30,Under 35,F,5767,6304,12071,537,0.0931160048552106
10762,68510,46,45-49,M,5737,6334,12071,597,0.1040613561094648
8088,25314,40,40-44,M,5386,6685,12071,1299,0.2411808392127738
7190,33901,38,35-39,M,5378,6694,12072,1316,0.2447006322052807
9353,15419,47,45-49,M,5735,6338,12073,603,0.1051438535309503
3892,02134,29,Under 35,M,5735,6338,12073,603,0.1051438535309503
17252,22301,35,35-39,F,5938,6136,12074,198,0.0333445604580666
5293,94114,37,35-39,M,5736,6338,12074,602,0.1049511854951185
4861,02210,35,35-39,M,5736,6338,12074,602,0.1049511854951185
14533,02144,27,Under 35,F,5836,6238,12074,402,0.068882796435915
16016,27609,29,Under 35,F,5906,6168,12074,262,0.0443616661022688
5323,07002,44,40-44,M,5379,6696,12075,1317,0.2448410485220301
10465,60561,43,40-44,F,5864,6211,12075,347,0.0591746248294679
29099,30005,55,55-59,M,6079,5996,12075,-83,-0.0136535614410264
7028,84310,38,35-39,F,5980,6095,12075,115,0.0192307692307692
3274,98122,41,40-44,M,5489,6587,12076,1098,0.2000364365093824
13604,94107,55,55-59,M,5716,6360,12076,644,0.112666200139958
11690,97086,39,35-39,F,5906,6170,12076,264,0.0447003047748052
2863,35216,43,40-44,M,5224,6852,12076,1628,0.3116385911179173
9365,60137,66,65-69,M,5698,6379,12077,681,0.1195156195156195
5337,75229,43,40-44,M,5920,6157,12077,237,0.0400337837837837
19563,71913,60,60-64,M,5850,6227,12077,377,0.0644444444444444
12362,43082,41,40-44,F,5752,6327,12079,575,0.0999652294853963
16405,92835,45,45-49,F,5843,6236,12079,393,0.0672599691939072
8805,18403,43,40-44,M,5595,6484,12079,889,0.1588918677390527
343,55812,35,35-39,M,5911,6168,12079,257,0.0434782608695652
12315,20002,32,Under 35,F,5842,6237,12079,395,0.0676138308798356
12582,06107,62,60-64,M,5678,6402,12080,724,0.1275096865093342
2548,11701,51,50-54,M,5594,6486,12080,892,0.1594565606006435
13663,60091,39,35-39,F,5911,6169,12080,258,0.0436474369818981
15012,94920,56,55-59,M,5822,6258,12080,436,0.0748883545173479
8694,94612,59,55-59,M,5625,6455,12080,830,0.1475555555555555
5207,48307,60,60-64,M,5264,6816,12080,1552,0.2948328267477204
9917,77018,45,45-49,F,5884,6196,12080,312,0.0530251529571719
10672,91604,46,45-49,M,5584,6496,12080,912,0.163323782234957
11369,86001,40,40-44,F,5837,6243,12080,406,0.0695562789103991
10069,72501,50,50-54,M,5697,6384,12081,687,0.1205897840968931
11132,04108,57,55-59,M,5622,6460,12082,838,0.1490572749911063
14795,53132,38,35-39,F,5828,6254,12082,426,0.0730954015099519
8155,20010,44,40-44,M,5814,6269,12083,455,0.0782593739250086
13412,55123,53,50-54,M,5858,6225,12083,367,0.0626493683851143
4669,29405,55,55-59,M,5376,6708,12084,1332,0.2477678571428571
13042,06489,50,50-54,M,5841,6243,12084,402,0.0688238315356959
12442,89148,30,Under 35,F,5774,6310,12084,536,0.0928299272601316
7562,11218,43,40-44,M,5494,6590,12084,1096,0.1994903531124863
11929,01906,29,Under 35,F,5778,6307,12085,529,0.0915541709934233
8213,94523,34,Under 35,F,5480,6605,12085,1125,0.2052919708029197
8714,20136,44,40-44,M,5227,6858,12085,1631,0.312033671321982
10020,44106,31,Under 35,F,5772,6314,12086,542,0.0939015939015939
15039,94109,31,Under 35,F,5875,6211,12086,336,0.0571914893617021
10028,10013,26,Under 35,F,5592,6494,12086,902,0.1613018597997138
12867,11211,30,Under 35,F,5777,6309,12086,532,0.0920893197161156
13799,46514,21,Under 35,F,5908,6179,12087,271,0.0458700067704807
11368,46135,39,35-39,F,5857,6230,12087,373,0.0636844801092709
4008,03246,36,35-39,M,5218,6869,12087,1651,0.3164047527788424
6901,94609,38,35-39,M,5601,6487,12088,886,0.1581860382074629
11486,60563,26,Under 35,F,5684,6404,12088,720,0.1266713581984518
6409,07450,36,35-39,M,5503,6586,12089,1083,0.1968017445029983
15423,55343,32,Under 35,F,5991,6098,12089,107,0.0178601235186112
25992,02127,32,Under 35,M,5534,6557,12091,1023,0.1848572461149259
13048,11575,50,50-54,M,5722,6369,12091,647,0.1130723523243621
4354,78254,27,Under 35,M,5319,6772,12091,1453,0.2731716488061665
14450,60022,57,55-59,M,6049,6043,12092,-6,-0.0009918994875185
15288,94117,28,Under 35,F,5945,6147,12092,202,0.0339781328847771
12462,60005,56,55-59,M,5789,6303,12092,514,0.0887890827431335
6220,60047,40,40-44,M,5372,6720,12092,1348,0.2509307520476545
